Thread ID, Time, Message Type,n,r,k,case
Thread ID: 35, Time: 10:34:24:109 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 7, Time: 10:34:24:120 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 51, Time: 10:34:24:132 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 41, Time: 10:34:24:141 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 63, Time: 10:34:24:230 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 25, Time: 10:34:24:241 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 37, Time: 10:34:24:257 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 40, Time: 10:34:24:266 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 38, Time: 10:34:24:281 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 19, Time: 10:34:24:294 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 42, Time: 10:34:24:304 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 26, Time: 10:34:24:317 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 61, Time: 10:34:24:331 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 62, Time: 10:34:24:344 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 28, Time: 10:34:24:354 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 23, Time: 10:34:24:364 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 54, Time: 10:34:24:373 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 57, Time: 10:34:24:384 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 27, Time: 10:34:24:396 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 30, Time: 10:34:24:411 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 58, Time: 10:34:24:422 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 48, Time: 10:34:24:434 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 53, Time: 10:34:24:445 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 13, Time: 10:34:24:457 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 4, Time: 10:34:24:468 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 5, Time: 10:34:24:482 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 11, Time: 10:34:24:497 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 6, Time: 10:34:24:512 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 21, Time: 10:34:24:532 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 50, Time: 10:34:24:542 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 47, Time: 10:34:24:554 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 17, Time: 10:34:24:568 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 20, Time: 10:34:24:576 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 2, Time: 10:34:24:589 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 64, Time: 10:34:24:601 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 31, Time: 10:34:24:608 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 12, Time: 10:34:24:619 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 16, Time: 10:34:24:627 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 15, Time: 10:34:24:637 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 22, Time: 10:34:24:649 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 36, Time: 10:34:24:656 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 14, Time: 10:34:24:667 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 24, Time: 10:34:24:676 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 9, Time: 10:34:24:687 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 59, Time: 10:34:24:694 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 45, Time: 10:34:24:705 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 60, Time: 10:34:24:716 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 18, Time: 10:34:24:723 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 32, Time: 10:34:24:734 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 43, Time: 10:34:24:741 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 46, Time: 10:34:24:752 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 34, Time: 10:34:24:759 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 33, Time: 10:34:24:770 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 55, Time: 10:34:24:777 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 49, Time: 10:34:24:788 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 3, Time: 10:34:24:799 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 44, Time: 10:34:24:807 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 56, Time: 10:34:24:819 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 29, Time: 10:34:24:828 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 39, Time: 10:34:24:837 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 1, Time: 10:34:24:847 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 10, Time: 10:34:24:856 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 52, Time: 10:34:24:869 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 8, Time: 10:34:24:881 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 35, Time: 10:34:24:890 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 7, Time: 10:34:24:901 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 51, Time: 10:34:24:910 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 41, Time: 10:34:24:922 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 63, Time: 10:34:24:934 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 25, Time: 10:34:24:943 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 37, Time: 10:34:24:956 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 40, Time: 10:34:24:968 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 38, Time: 10:34:24:976 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 19, Time: 10:34:24:989 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 42, Time: 10:34:25:004 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 26, Time: 10:34:25:017 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 61, Time: 10:34:25:026 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 62, Time: 10:34:25:037 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 28, Time: 10:34:25:052 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 23, Time: 10:34:25:059 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 54, Time: 10:34:25:071 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 57, Time: 10:34:25:084 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 27, Time: 10:34:25:095 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 30, Time: 10:34:25:105 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 58, Time: 10:34:25:117 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 48, Time: 10:34:25:125 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 53, Time: 10:34:25:135 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 13, Time: 10:34:25:143 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 4, Time: 10:34:25:154 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 5, Time: 10:34:25:163 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 11, Time: 10:34:25:173 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 6, Time: 10:34:25:184 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 21, Time: 10:34:25:193 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 50, Time: 10:34:25:203 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 47, Time: 10:34:25:213 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 17, Time: 10:34:25:222 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 20, Time: 10:34:25:233 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 2, Time: 10:34:25:242 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 64, Time: 10:34:25:254 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 31, Time: 10:34:25:268 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 12, Time: 10:34:25:277 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 16, Time: 10:34:25:289 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 15, Time: 10:34:25:299 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 22, Time: 10:34:25:307 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 36, Time: 10:34:25:319 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 14, Time: 10:34:25:329 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 24, Time: 10:34:25:338 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 9, Time: 10:34:25:349 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 59, Time: 10:34:25:358 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 45, Time: 10:34:25:368 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 60, Time: 10:34:25:378 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 18, Time: 10:34:25:389 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 32, Time: 10:34:25:403 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 43, Time: 10:34:25:418 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 46, Time: 10:34:25:429 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 34, Time: 10:34:25:440 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 33, Time: 10:34:25:456 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 55, Time: 10:34:25:470 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 49, Time: 10:34:25:480 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 3, Time: 10:34:25:490 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 44, Time: 10:34:25:506 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 56, Time: 10:34:25:521 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 29, Time: 10:34:25:534 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 39, Time: 10:34:25:544 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 10, Time: 10:34:25:556 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 52, Time: 10:34:25:570 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 8, Time: 10:34:25:586 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 35, Time: 10:34:25:600 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 7, Time: 10:34:25:611 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 51, Time: 10:34:25:623 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 41, Time: 10:34:25:634 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 63, Time: 10:34:25:644 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 25, Time: 10:34:25:656 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 37, Time: 10:34:25:668 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 40, Time: 10:34:25:681 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 38, Time: 10:34:25:690 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 42, Time: 10:34:25:701 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 26, Time: 10:34:25:709 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 61, Time: 10:34:25:720 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 62, Time: 10:34:25:727 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 28, Time: 10:34:25:738 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 54, Time: 10:34:25:749 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 57, Time: 10:34:25:756 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 27, Time: 10:34:25:769 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 30, Time: 10:34:25:777 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 58, Time: 10:34:25:787 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 48, Time: 10:34:25:799 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 53, Time: 10:34:25:832 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 15, Time: 10:34:26:493 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 9, Time: 10:34:26:823 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 46, Time: 10:34:26:925 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 25, Time: 10:34:26:949 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 23, Time: 10:34:26:960 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 6, Time: 10:34:26:968 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 3, Time: 10:34:26:979 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 47, Time: 10:34:26:990 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 64, Time: 10:34:27:002 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 43, Time: 10:34:27:011 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 37, Time: 10:34:27:023 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 5, Time: 10:34:27:036 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 13, Time: 10:34:27:044 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 55, Time: 10:34:27:056 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 40, Time: 10:34:27:068 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 57, Time: 10:34:27:076 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 82, Time: 10:34:27:086 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 36, Time: 10:34:27:097 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 34, Time: 10:34:27:105 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 8, Time: 10:34:27:117 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 16, Time: 10:34:27:125 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 45, Time: 10:34:27:135 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 12, Time: 10:34:27:146 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 19, Time: 10:34:27:157 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 20, Time: 10:34:27:168 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 28, Time: 10:34:27:180 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 66, Time: 10:34:27:192 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 60, Time: 10:34:27:206 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 103, Time: 10:34:27:218 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 27, Time: 10:34:27:226 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 1, Time: 10:34:27:236 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 10, Time: 10:34:27:245 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 78, Time: 10:34:27:255 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 95, Time: 10:34:27:266 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 14, Time: 10:34:27:274 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 24, Time: 10:34:27:287 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 74, Time: 10:34:27:301 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 18, Time: 10:34:27:312 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 11, Time: 10:34:27:326 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 51, Time: 10:34:27:338 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 26, Time: 10:34:27:353 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 70, Time: 10:34:27:362 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 114, Time: 10:34:27:373 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 112, Time: 10:34:27:384 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 35, Time: 10:34:27:393 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 56, Time: 10:34:27:404 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 44, Time: 10:34:27:415 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 53, Time: 10:34:27:425 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 61, Time: 10:34:27:438 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 7, Time: 10:34:27:451 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 41, Time: 10:34:27:458 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 48, Time: 10:34:27:470 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 39, Time: 10:34:27:480 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 59, Time: 10:34:27:489 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 109, Time: 10:34:27:501 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 2, Time: 10:34:27:508 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 62, Time: 10:34:27:520 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 49, Time: 10:34:27:529 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 84, Time: 10:34:27:538 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 33, Time: 10:34:27:549 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 15, Time: 10:34:27:559 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 22, Time: 10:34:27:569 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 106, Time: 10:34:27:577 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 75, Time: 10:34:27:588 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 85, Time: 10:34:27:600 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 92, Time: 10:34:27:608 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 17, Time: 10:34:27:618 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 101, Time: 10:34:27:627 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 115, Time: 10:34:27:640 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 101, Time: 10:34:27:653 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 104, Time: 10:34:27:661 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 98, Time: 10:34:27:673 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 98, Time: 10:34:27:686 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 54, Time: 10:34:27:694 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 83, Time: 10:34:27:706 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 83, Time: 10:34:27:719 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 38, Time: 10:34:27:727 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 69, Time: 10:34:27:741 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 69, Time: 10:34:27:752 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 58, Time: 10:34:27:829 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 63, Time: 10:34:27:838 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 4, Time: 10:34:27:848 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 97, Time: 10:34:27:863 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 117, Time: 10:34:27:876 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 108, Time: 10:34:27:887 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 72, Time: 10:34:27:895 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 102, Time: 10:34:27:906 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 77, Time: 10:34:27:917 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 30, Time: 10:34:27:926 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 105, Time: 10:34:27:937 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 65, Time: 10:34:27:946 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 111, Time: 10:34:27:956 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 67, Time: 10:34:27:970 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 42, Time: 10:34:27:981 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 81, Time: 10:34:27:990 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 52, Time: 10:34:28:004 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 88, Time: 10:34:28:018 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 71, Time: 10:34:28:032 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 89, Time: 10:34:28:041 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 94, Time: 10:34:28:054 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 87, Time: 10:34:28:067 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 96, Time: 10:34:28:077 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 80, Time: 10:34:28:088 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 29, Time: 10:34:28:100 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 120, Time: 10:34:28:110 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 32, Time: 10:34:28:121 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 73, Time: 10:34:28:133 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 50, Time: 10:34:28:145 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 93, Time: 10:34:28:155 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 91, Time: 10:34:28:168 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 99, Time: 10:34:28:177 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 100, Time: 10:34:28:189 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 68, Time: 10:34:28:204 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 90, Time: 10:34:28:217 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 126, Time: 10:34:28:230 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 125, Time: 10:34:28:244 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 128, Time: 10:34:28:255 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 124, Time: 10:34:28:269 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 9, Time: 10:34:28:278 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 121, Time: 10:34:28:289 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 119, Time: 10:34:28:302 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 116, Time: 10:34:28:314 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 127, Time: 10:34:28:324 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 113, Time: 10:34:28:335 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 46, Time: 10:34:28:345 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 123, Time: 10:34:28:356 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 110, Time: 10:34:28:367 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 118, Time: 10:34:28:375 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 107, Time: 10:34:28:387 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 79, Time: 10:34:28:401 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 122, Time: 10:34:28:409 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 25, Time: 10:34:28:424 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 23, Time: 10:34:28:437 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 6, Time: 10:34:28:451 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 3, Time: 10:34:28:458 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 47, Time: 10:34:28:469 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 64, Time: 10:34:28:477 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 43, Time: 10:34:28:487 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 37, Time: 10:34:28:497 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 5, Time: 10:34:28:505 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 13, Time: 10:34:28:516 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 55, Time: 10:34:28:524 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 40, Time: 10:34:28:534 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 57, Time: 10:34:28:541 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 82, Time: 10:34:28:551 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 36, Time: 10:34:28:558 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 34, Time: 10:34:28:569 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 8, Time: 10:34:28:576 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 16, Time: 10:34:28:586 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 45, Time: 10:34:28:599 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 12, Time: 10:34:28:606 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 19, Time: 10:34:28:617 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 20, Time: 10:34:28:625 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 28, Time: 10:34:28:635 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 66, Time: 10:34:28:642 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 60, Time: 10:34:28:653 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 103, Time: 10:34:28:665 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 27, Time: 10:34:28:673 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 1, Time: 10:34:28:686 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 10, Time: 10:34:28:696 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 78, Time: 10:34:28:705 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 95, Time: 10:34:28:717 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 14, Time: 10:34:28:725 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 24, Time: 10:34:28:737 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 74, Time: 10:34:28:748 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 18, Time: 10:34:28:756 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 11, Time: 10:34:28:768 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 51, Time: 10:34:28:777 19/07/2023, sent GRANT message,128,3,0,3
Thread ID: 26, Time: 10:34:28:787 19/07/2023, sent GRANT message,128,3,0,3
